property_id,location_city,location_district,listing_date,property_type,square_footage,bedrooms,bathrooms,year_built,build_quality_rating,nearby_amenities_score,market_trend_index,sale_price_gbp,agent_commission_percentage,days_on_market,transaction_type,revenue_activity,revenue_gbp_monthly,property_age,listing_month,demand_index
BG-LON-20190712-05418,London,Clapham,2019-07-12,Apartment,2914,1,1,1995,5,1.0,1.02,1043512.87,1.77,77,Sale,Sale Commission,1539.18,30,7,0.01282051282051282
BG-REA-20240603-05419,Reading,Earley,2024-06-03,Townhouse,1885,4,4,1991,7,5.0,1.1,1113337.25,2.07,138,Sale,Sale Commission,1920.51,34,6,0.007194244604316547
BG-LON-20241217-05420,London,Islington,2024-12-17,Townhouse,1976,1,1,2010,10,6.0,1.09,1366450.67,1.68,153,Sale,Sale Commission,1913.03,15,12,0.006493506493506494
BG-REA-20220308-05421,Reading,Tilehurst,2022-03-08,Detached House,760,4,2,1986,2,8.0,1.12,582688.35,1.63,77,Lease,Airbnb/Short Let,19884.13,39,3,0.01282051282051282
BG-LON-20240609-05422,London,Greenwich,2024-06-09,Townhouse,3978,2,1,2005,4,10.0,1.11,2713290.96,2.88,11,Lease,Airbnb/Short Let,81086.39,20,6,0.08333333333333333
BG-LON-20190407-05423,London,Notting Hill,2019-04-07,Townhouse,3093,1,1,1955,2,4.0,1.0,1711488.27,2.42,123,Sale,Sale Commission,3451.5,70,4,0.008064516129032258
BG-GUI-20240116-05424,Guildford,Merrow,2024-01-16,Apartment,2858,4,3,1982,1,10.0,1.12,1426285.86,2.73,146,Sale,Sale Commission,3244.8,43,1,0.006802721088435374
BG-LON-20240919-05425,London,Shoreditch,2024-09-19,Apartment,749,2,2,1976,8,7.0,1.1,621972.0,1.43,166,Sale,Sale Commission,741.18,49,9,0.005988023952095809
BG-LON-20220423-05426,London,Brixton,2022-04-23,Townhouse,2815,2,2,2008,3,,1.08,1618895.95,2.37,57,Sale,Sale Commission,3197.32,17,4,0.017241379310344827
BG-REA-20240215-05427,Reading,Southcote,2024-02-15,Detached House,1815,4,2,1979,7,7.0,1.09,929993.47,2.26,86,Sale,Sale Commission,1751.49,46,2,0.011494252873563218
BG-LON-20190817-05428,London,Clapham,2019-08-17,Apartment,2073,5,5,2017,3,8.0,1.02,957468.51,2.9,55,Sale,Sale Commission,2313.88,8,8,0.017857142857142856
BG-LON-20191007-05429,London,Islington,2019-10-07,Townhouse,3586,5,5,1982,3,5.0,0.98,2735271.58,2.79,51,Lease,Student Housing,59421.9,43,10,0.019230769230769232
BG-REA-20181021-05430,Reading,Earley,2018-10-21,Apartment,2132,1,1,1958,10,1.0,1.01,1319581.43,2.7,108,Lease,Residential Rent,39971.2,67,10,0.009174311926605505
BG-LON-20240705-05431,London,Chelsea,2024-07-05,Apartment,1455,3,3,2017,5,9.0,1.09,1406313.8,2.11,27,Sale,Sale Commission,2472.77,8,7,0.03571428571428571
BG-REA-20230816-05432,Reading,Coley,2023-08-16,Townhouse,768,3,2,1996,5,2.0,1.1,516321.59,1.49,79,Lease,Airbnb/Short Let,29848.13,29,8,0.0125
BG-GUI-20230115-05433,Guildford,Jacobs Well,2023-01-15,Detached House,1597,3,3,1957,7,5.0,1.14,1039540.84,2.79,151,Sale,Sale Commission,2416.93,68,1,0.006578947368421052
BG-REA-20240616-05434,Reading,Earley,2024-06-16,Apartment,641,5,4,2006,9,7.0,1.1,466056.67,2.42,51,Sale,Sale Commission,939.88,19,6,0.019230769230769232
BG-REA-20230423-05435,Reading,Earley,2023-04-23,Apartment,1163,5,1,2015,8,5.0,1.14,606966.43,1.58,125,Sale,Sale Commission,799.17,10,4,0.007936507936507936
BG-GUI-20250103-05436,Guildford,Onslow Village,2025-01-03,Apartment,1320,4,1,1995,2,2.0,1.07,763196.49,1.56,27,Sale,Sale Commission,992.16,30,1,0.03571428571428571
BG-GUI-20240825-05437,Guildford,Stoughton,2024-08-25,Townhouse,1171,5,2,1960,6,2.0,1.12,716035.75,2.54,171,Lease,Student Housing,31312.8,65,8,0.005813953488372093
BG-GUI-20221204-05438,Guildford,Onslow Village,2022-12-04,Townhouse,1120,1,1,1985,6,3.0,1.06,454784.18,1.57,154,Lease,Student Housing,42284.39,40,12,0.0064516129032258064
BG-LON-20211210-05439,London,Croydon,2021-12-10,Detached House,3416,4,4,1956,6,2.0,1.13,2640425.7,2.14,94,Sale,Sale Commission,4708.76,69,12,0.010526315789473684
BG-LON-20200702-05440,London,Hammersmith,2020-07-02,Detached House,1865,3,2,1955,6,1.0,0.87,893204.14,2.81,164,Sale,Sale Commission,2091.59,70,7,0.006060606060606061
BG-LON-20210327-05441,London,Richmond,2021-03-27,Detached House,2545,1,1,1983,5,5.0,0.9,854501.54,1.63,149,Lease,Airbnb/Short Let,76875.53,42,3,0.006666666666666667
BG-GUI-20180616-05442,Guildford,Onslow Village,2018-06-16,Apartment,1896,2,1,1994,5,8.0,0.99,958854.85,1.65,48,Sale,Sale Commission,1318.43,31,6,0.02040816326530612
BG-LON-20240302-05443,London,Wimbledon,2024-03-02,Apartment,1354,1,1,2004,2,5.0,1.11,651080.05,2.11,120,Lease,Student Housing,20386.73,21,3,0.008264462809917356
BG-LON-20201206-05444,London,Croydon,2020-12-06,Townhouse,3288,5,5,1966,3,5.0,0.88,1551423.66,1.89,168,Sale,Sale Commission,2443.49,59,12,0.005917159763313609
BG-LON-20250511-05445,London,Ealing,2025-05-11,Townhouse,3406,5,1,2020,1,7.0,1.15,1861209.99,2.25,32,Sale,Sale Commission,3489.77,5,5,0.030303030303030304
BG-REA-20210201-05446,Reading,Southcote,2021-02-01,Detached House,3202,3,2,2002,2,7.0,0.87,1688347.73,1.1,148,Sale,Sale Commission,1547.65,23,2,0.006711409395973154
BG-REA-20180127-05447,Reading,Kennet Island,2018-01-27,Apartment,1036,2,1,1978,5,9.0,1.0,582292.75,1.68,12,Lease,Student Housing,27043.38,47,1,0.07692307692307693
BG-REA-20201117-05448,Reading,Earley,2020-11-17,Detached House,3340,1,1,2009,4,10.0,0.95,1978588.66,1.42,141,Sale,Sale Commission,2341.33,16,11,0.007042253521126761
BG-GUI-20240825-05449,Guildford,Jacobs Well,2024-08-25,Townhouse,1860,4,1,1996,2,2.0,1.13,1277972.89,1.36,69,Sale,Sale Commission,1448.37,29,8,0.014285714285714285
BG-REA-20230320-05450,Reading,Caversham,2023-03-20,Apartment,1371,4,3,2019,2,3.0,1.1,985543.63,1.84,16,Sale,Sale Commission,1511.17,6,3,0.058823529411764705
BG-LON-20230823-05451,London,Greenwich,2023-08-23,Townhouse,3590,5,5,2022,3,8.0,1.13,1951579.88,2.77,162,Lease,Airbnb/Short Let,90485.44,3,8,0.006134969325153374
BG-GUI-20231012-05452,Guildford,Jacobs Well,2023-10-12,Townhouse,2717,4,2,1966,1,4.0,1.09,1500536.59,2.29,46,Sale,Sale Commission,2863.52,59,10,0.02127659574468085
BG-GUI-20210802-05453,Guildford,Guildford Town Centre,2021-08-02,Townhouse,2598,2,1,1966,9,,1.07,1877337.83,1.31,97,Lease,Residential Rent,80446.24,59,8,0.01020408163265306
BG-GUI-20241109-05454,Guildford,Park Barn,2024-11-09,Townhouse,1636,2,1,2010,1,9.0,1.09,991063.28,2.07,91,Sale,Sale Commission,1709.58,15,11,0.010869565217391304
BG-REA-20230513-05455,Reading,Whitley,2023-05-13,Apartment,988,1,1,1971,4,4.0,1.11,383142.0,2.11,164,Sale,Sale Commission,673.69,54,5,0.006060606060606061
BG-REA-20190306-05456,Reading,Kennet Island,2019-03-06,Apartment,3738,5,5,2005,4,10.0,0.99,1738367.56,1.08,100,Sale,Sale Commission,1564.53,20,3,0.009900990099009901
BG-GUI-20231120-05457,Guildford,Onslow Village,2023-11-20,Detached House,664,2,1,1959,8,2.0,1.07,297429.38,2.1,15,Sale,Sale Commission,520.5,66,11,0.0625
BG-REA-20230409-05458,Reading,Southcote,2023-04-09,Detached House,3112,5,4,1950,3,7.0,1.14,2571787.65,1.77,132,Sale,Sale Commission,3793.39,75,4,0.007518796992481203
BG-REA-20210912-05459,Reading,Earley,2021-09-12,Townhouse,2946,3,1,1979,7,10.0,1.06,1747482.04,1.48,83,Lease,Student Housing,93069.97,46,9,0.011904761904761904
BG-GUI-20231230-05460,Guildford,Stoughton,2023-12-30,Townhouse,3874,2,2,1962,7,6.0,1.08,2801969.5,1.53,96,Sale,Sale Commission,3572.51,63,12,0.010309278350515464
BG-GUI-20200116-05461,Guildford,Guildford Town Centre,2020-01-16,Detached House,1142,3,1,1983,6,6.0,0.98,517409.99,2.59,44,Lease,Student Housing,39745.79,42,1,0.022222222222222223
BG-REA-20201126-05462,Reading,Whitley,2020-11-26,Apartment,3274,3,1,1990,6,4.0,0.95,2152519.86,2.73,55,Sale,Sale Commission,4896.98,35,11,0.017857142857142856
BG-LON-20241019-05463,London,Wimbledon,2024-10-19,Apartment,1668,2,2,2008,10,9.0,1.07,803165.27,1.17,159,Lease,Airbnb/Short Let,34801.34,17,10,0.00625
BG-GUI-20240201-05464,Guildford,Stoughton,2024-02-01,Detached House,1699,2,1,1984,1,1.0,1.12,997495.11,1.58,149,Lease,Student Housing,50222.56,41,2,0.006666666666666667
BG-GUI-20221024-05465,Guildford,Burpham,2022-10-24,Detached House,1102,5,2,1978,5,8.0,1.08,627859.54,2.74,113,Sale,Sale Commission,1433.61,47,10,0.008771929824561403
BG-REA-20240329-05466,Reading,Southcote,2024-03-29,Townhouse,1701,3,1,1973,4,5.0,1.09,1336475.08,2.28,18,Sale,Sale Commission,2539.3,52,3,0.05263157894736842
BG-REA-20201018-05467,Reading,Coley,2020-10-18,Apartment,1004,1,1,2014,1,3.0,0.92,480503.32,2.06,49,Sale,Sale Commission,824.86,11,10,0.02
BG-LON-20190730-05468,London,Chelsea,2019-07-30,Townhouse,822,5,2,1970,9,3.0,1.0,726570.35,2.45,101,Lease,Student Housing,19001.52,55,7,0.00980392156862745
BG-LON-20190309-05469,London,Brixton,2019-03-09,Townhouse,1988,1,1,1980,5,5.0,1.01,1028435.66,2.73,37,Sale,Sale Commission,2339.69,45,3,0.02631578947368421
BG-LON-20220412-05470,London,Greenwich,2022-04-12,Townhouse,1718,2,2,1972,9,3.0,1.09,786470.42,1.54,152,Sale,Sale Commission,1009.3,53,4,0.006535947712418301
BG-LON-20220501-05471,London,Ealing,2022-05-01,Townhouse,3237,5,4,1972,9,4.0,1.05,2479902.83,1.73,34,Sale,Sale Commission,3575.19,53,5,0.02857142857142857
BG-LON-20220511-05472,London,Greenwich,2022-05-11,Townhouse,1042,2,2,1999,1,2.0,1.14,570150.92,1.94,131,Sale,Sale Commission,921.74,26,5,0.007575757575757576
BG-REA-20240817-05473,Reading,Tilehurst,2024-08-17,Townhouse,2896,5,3,1966,2,4.0,1.09,1406846.45,1.6,159,Lease,Airbnb/Short Let,86002.73,59,8,0.00625
BG-LON-20181108-05474,London,Islington,2018-11-08,Townhouse,1611,3,3,2011,4,2.0,0.99,1289332.79,2.27,69,Sale,Sale Commission,2438.99,14,11,0.014285714285714285
BG-REA-20220905-05475,Reading,Caversham,2022-09-05,Townhouse,3566,3,2,1976,7,7.0,1.11,2934586.66,2.8,14,Lease,Student Housing,75777.11,49,9,0.06666666666666667
BG-GUI-20190804-05476,Guildford,Guildford Town Centre,2019-08-04,Townhouse,2083,5,5,1972,8,3.0,1.01,1091448.41,1.57,118,Sale,Sale Commission,1427.98,53,8,0.008403361344537815
BG-LON-20230303-05477,London,Clapham,2023-03-03,Detached House,3159,3,2,1959,6,3.0,1.14,1454462.82,1.04,9,Sale,Sale Commission,1260.53,66,3,0.1
BG-REA-20220204-05478,Reading,Coley,2022-02-04,Detached House,914,1,1,2005,7,8.0,1.11,713093.56,1.11,62,Sale,Sale Commission,659.61,20,2,0.015873015873015872
BG-LON-20210803-05479,London,Islington,2021-08-03,Apartment,1776,2,1,1969,2,7.0,1.07,1591378.0,2.42,113,Lease,Airbnb/Short Let,45938.16,56,8,0.008771929824561403
BG-LON-20181218-05480,London,Croydon,2018-12-18,Detached House,1263,2,2,1950,9,2.0,1.01,493976.48,1.97,88,Sale,Sale Commission,810.94,75,12,0.011235955056179775
BG-REA-20180727-05481,Reading,Coley,2018-07-27,Apartment,1422,5,4,1994,1,8.0,0.98,1029746.13,1.68,15,Lease,Residential Rent,48104.28,31,7,0.0625
BG-GUI-20231022-05482,Guildford,Guildford Town Centre,2023-10-22,Townhouse,2139,4,4,1972,10,1.0,1.13,1699650.21,2.49,63,Lease,Residential Rent,38858.83,53,10,0.015625
BG-GUI-20191129-05483,Guildford,Burpham,2019-11-29,Apartment,1599,2,2,1955,6,3.0,1.0,809810.57,1.06,175,Sale,Sale Commission,715.33,70,11,0.005681818181818182
BG-GUI-20180329-05484,Guildford,Burpham,2018-03-29,Apartment,2994,1,1,1992,2,10.0,0.99,1941728.89,1.11,80,Lease,Residential Rent,77570.65,33,3,0.012345679012345678
BG-LON-20210131-05485,London,Richmond,2021-01-31,Detached House,2252,1,1,2018,1,7.0,0.91,827480.13,2.45,152,Sale,Sale Commission,1689.44,7,1,0.006535947712418301
BG-REA-20201028-05486,Reading,Southcote,2020-10-28,Apartment,2159,5,5,1999,4,2.0,0.9,1422103.98,1.8,161,Sale,Sale Commission,2133.16,26,10,0.006172839506172839
BG-REA-20241107-05487,Reading,Kennet Island,2024-11-07,Apartment,2172,3,2,1969,9,2.0,1.14,1344866.74,1.63,150,Sale,Sale Commission,1826.78,56,11,0.006622516556291391
BG-GUI-20200708-05488,Guildford,Jacobs Well,2020-07-08,Detached House,2942,3,2,1979,1,8.0,0.89,1399170.72,1.12,73,Sale,Sale Commission,1305.89,46,7,0.013513513513513514
BG-GUI-20231023-05489,Guildford,Stoughton,2023-10-23,Townhouse,805,2,1,1987,1,3.0,1.09,514564.53,1.83,139,Sale,Sale Commission,784.71,38,10,0.007142857142857143
BG-GUI-20190202-05490,Guildford,Merrow,2019-02-02,Apartment,2028,1,1,1988,3,9.0,1.0,997652.04,1.82,46,Sale,Sale Commission,1513.11,37,2,0.02127659574468085
BG-LON-20190809-05491,London,Richmond,2019-08-09,Townhouse,3981,5,5,1971,10,5.0,1.0,3547960.01,1.13,52,Sale,Sale Commission,3341.0,54,8,0.018867924528301886
BG-REA-20240321-05492,Reading,Southcote,2024-03-21,Detached House,2174,2,2,1994,2,,1.1,1397785.65,1.46,178,Sale,Sale Commission,1700.64,31,3,0.00558659217877095
BG-LON-20221119-05493,London,Notting Hill,2022-11-19,Apartment,1837,5,4,1961,9,2.0,1.08,870886.7,2.22,80,Lease,Airbnb/Short Let,45410.43,64,11,0.012345679012345678
BG-REA-20240811-05494,Reading,Earley,2024-08-11,Apartment,2465,5,5,1974,3,10.0,1.09,1458854.76,1.23,70,Sale,Sale Commission,1495.33,51,8,0.014084507042253521
BG-GUI-20201116-05495,Guildford,Onslow Village,2020-11-16,Detached House,785,3,2,1986,1,7.0,0.89,476953.35,1.31,146,Lease,Student Housing,24092.08,39,11,0.006802721088435374
BG-GUI-20180210-05496,Guildford,Merrow,2018-02-10,Townhouse,537,4,4,1993,2,3.0,0.99,290564.93,1.43,173,Sale,Sale Commission,346.26,32,2,0.005747126436781609
BG-REA-20180417-05497,Reading,Tilehurst,2018-04-17,Apartment,1290,2,1,2015,3,6.0,0.99,752216.89,1.24,70,Sale,Sale Commission,777.29,10,4,0.014084507042253521
BG-GUI-20180210-05498,Guildford,Onslow Village,2018-02-10,Townhouse,1043,4,3,1986,9,8.0,1.02,610916.52,1.66,73,Sale,Sale Commission,845.1,39,2,0.013513513513513514
BG-GUI-20230224-05499,Guildford,Stoughton,2023-02-24,Apartment,3058,1,1,2010,4,10.0,1.14,1845238.64,2.13,50,Sale,Sale Commission,3275.3,15,2,0.0196078431372549
BG-GUI-20240911-05500,Guildford,Burpham,2024-09-11,Detached House,1456,5,5,1950,9,9.0,1.1,885586.14,1.3,171,Lease,Airbnb/Short Let,21930.23,75,9,0.005813953488372093
BG-LON-20220127-05501,London,Greenwich,2022-01-27,Townhouse,1791,4,2,1961,2,7.0,1.12,847344.31,1.72,14,Lease,Student Housing,37472.31,64,1,0.06666666666666667
BG-LON-20240124-05502,London,Chelsea,2024-01-24,Townhouse,2983,3,2,2023,8,8.0,1.09,2843225.9,2.3,91,Sale,Sale Commission,5449.52,2,1,0.010869565217391304
BG-GUI-20220618-05503,Guildford,Guildford Town Centre,2022-06-18,Detached House,3357,1,1,1954,7,7.0,1.06,1360240.14,2.24,153,Sale,Sale Commission,2539.11,71,6,0.006493506493506494
BG-REA-20230613-05504,Reading,Southcote,2023-06-13,Townhouse,1258,4,3,1980,9,7.0,1.15,845028.77,2.64,55,Lease,Airbnb/Short Let,21073.97,45,6,0.017857142857142856
BG-REA-20220726-05505,Reading,Kennet Island,2022-07-26,Townhouse,762,2,2,1966,10,9.0,1.11,466875.5,1.63,14,Sale,Sale Commission,634.17,59,7,0.06666666666666667
BG-LON-20210130-05506,London,Wimbledon,2021-01-30,Townhouse,1166,2,2,1996,5,5.0,0.93,519663.09,2.93,109,Sale,Sale Commission,1268.84,29,1,0.00909090909090909
BG-REA-20210411-05507,Reading,Caversham,2021-04-11,Detached House,2446,4,4,1950,4,10.0,0.85,1595452.01,2.7,100,Sale,Sale Commission,3589.77,75,4,0.009900990099009901
BG-LON-20220810-05508,London,Hackney,2022-08-10,Townhouse,3549,1,1,1952,1,4.0,1.08,1271194.9,1.39,88,Sale,Sale Commission,1472.47,73,8,0.011235955056179775
BG-GUI-20200828-05509,Guildford,Onslow Village,2020-08-28,Townhouse,3163,4,1,2015,9,1.0,0.95,2050698.38,1.0,99,Sale,Sale Commission,1708.92,10,8,0.01
BG-GUI-20220218-05510,Guildford,Merrow,2022-02-18,Detached House,925,2,1,1968,1,4.0,1.13,470054.54,1.77,131,Sale,Sale Commission,693.33,57,2,0.007575757575757576
BG-LON-20190410-05511,London,Kensington,2019-04-10,Townhouse,2823,5,2,1998,6,6.0,1.02,1873411.15,1.08,157,Lease,Residential Rent,87543.02,27,4,0.006329113924050633
BG-REA-20250128-05512,Reading,Caversham,2025-01-28,Townhouse,3104,5,5,2024,6,6.0,1.14,1556417.59,1.09,71,Sale,Sale Commission,1413.75,1,1,0.013888888888888888
BG-REA-20180227-05513,Reading,Kennet Island,2018-02-27,Townhouse,1686,2,1,1984,4,2.0,1.0,840262.12,2.46,90,Sale,Sale Commission,1722.54,41,2,0.01098901098901099
BG-GUI-20220224-05514,Guildford,Guildford Town Centre,2022-02-24,Detached House,2224,4,1,1975,3,2.0,1.06,1597478.08,2.96,53,Sale,Sale Commission,3940.45,50,2,0.018518518518518517
BG-REA-20200520-05515,Reading,Earley,2020-05-20,Townhouse,771,5,1,2020,3,7.0,0.85,271065.18,2.64,22,Sale,Sale Commission,596.34,5,5,0.043478260869565216
BG-GUI-20180904-05516,Guildford,Guildford Town Centre,2018-09-04,Townhouse,2939,1,1,1962,4,6.0,1.02,1046369.65,1.41,163,Lease,Student Housing,105361.56,63,9,0.006097560975609756
BG-LON-20180215-05517,London,Wimbledon,2018-02-15,Detached House,1496,2,2,1983,8,9.0,1.0,615419.88,2.14,172,Sale,Sale Commission,1097.5,42,2,0.005780346820809248
BG-REA-20200109-05518,Reading,Coley,2020-01-09,Townhouse,768,1,1,1982,6,4.0,1.01,500647.4,2.84,108,Sale,Sale Commission,1184.87,43,1,0.009174311926605505
BG-REA-20250422-05519,Reading,Earley,2025-04-22,Detached House,2548,3,1,1951,2,3.0,1.1,1271434.66,1.2,23,Lease,Airbnb/Short Let,43508.23,74,4,0.041666666666666664
BG-REA-20191005-05520,Reading,Earley,2019-10-05,Apartment,2478,4,3,1984,10,2.0,0.99,1574190.1,1.37,61,Sale,Sale Commission,1797.2,41,10,0.016129032258064516
BG-LON-20200219-05521,London,Islington,2020-02-19,Detached House,2085,2,2,1960,7,3.0,0.99,1348146.92,2.29,150,Sale,Sale Commission,2572.71,65,2,0.006622516556291391
BG-GUI-20220225-05522,Guildford,Park Barn,2022-02-25,Detached House,3609,1,1,1983,1,7.0,1.13,1930949.93,1.78,148,Sale,Sale Commission,2864.24,42,2,0.006711409395973154
BG-LON-20200412-05523,London,Croydon,2020-04-12,Townhouse,3869,4,3,1970,5,3.0,0.88,2095072.26,1.18,157,Sale,Sale Commission,2060.15,55,4,0.006329113924050633
BG-REA-20190120-05524,Reading,Earley,2019-01-20,Townhouse,2375,3,3,1984,7,,1.0,1179631.25,2.9,117,Lease,Airbnb/Short Let,92026.35,41,1,0.00847457627118644
BG-GUI-20210725-05525,Guildford,Burpham,2021-07-25,Townhouse,1304,5,2,1985,1,1.0,1.11,776207.76,1.25,14,Sale,Sale Commission,808.55,40,7,0.06666666666666667
BG-GUI-20230401-05526,Guildford,Stoughton,2023-04-01,Apartment,3478,4,1,1973,3,9.0,1.09,2534710.3,2.62,174,Sale,Sale Commission,5534.12,52,4,0.005714285714285714
BG-LON-20190930-05527,London,Croydon,2019-09-30,Apartment,2269,5,1,1976,10,3.0,1.01,1775606.11,2.14,152,Sale,Sale Commission,3166.5,49,9,0.006535947712418301
BG-LON-20220708-05528,London,Camden,2022-07-08,Apartment,3949,4,1,1975,3,2.0,1.11,1635643.09,1.26,125,Sale,Sale Commission,1717.43,50,7,0.007936507936507936
BG-LON-20221030-05529,London,Islington,2022-10-30,Townhouse,781,1,1,1976,8,6.0,1.06,560894.76,2.82,42,Sale,Sale Commission,1318.1,49,10,0.023255813953488372
BG-GUI-20220929-05530,Guildford,Guildford Town Centre,2022-09-29,Apartment,939,3,2,1982,7,5.0,1.08,611974.53,1.55,96,Sale,Sale Commission,790.47,43,9,0.010309278350515464
BG-GUI-20190812-05531,Guildford,Onslow Village,2019-08-12,Apartment,1691,2,1,1983,2,1.0,1.01,930142.52,1.63,19,Lease,Residential Rent,64573.26,42,8,0.05
BG-REA-20220620-05532,Reading,Caversham,2022-06-20,Townhouse,3802,3,3,2007,5,8.0,1.12,2373902.56,1.47,140,Sale,Sale Commission,2908.03,18,6,0.0070921985815602835
BG-GUI-20190521-05533,Guildford,Stoughton,2019-05-21,Detached House,3744,4,4,2008,8,1.0,1.0,2776278.82,1.61,63,Lease,Residential Rent,78612.22,17,5,0.015625
BG-REA-20221205-05534,Reading,Earley,2022-12-05,Townhouse,3907,5,5,2001,7,8.0,1.12,2064330.08,2.63,38,Sale,Sale Commission,4524.32,24,12,0.02564102564102564
BG-REA-20191103-05535,Reading,Earley,2019-11-03,Apartment,1344,1,1,1965,8,10.0,1.02,576095.75,2.38,102,Sale,Sale Commission,1142.59,60,11,0.009708737864077669
BG-LON-20230421-05536,London,Kensington,2023-04-21,Apartment,1240,2,2,1966,9,5.0,1.07,1033028.43,1.85,124,Lease,Student Housing,19684.87,59,4,0.008
BG-REA-20190824-05537,Reading,Coley,2019-08-24,Detached House,1177,5,4,2017,3,2.0,1.02,704199.12,2.26,132,Lease,Student Housing,25216.67,8,8,0.007518796992481203
BG-LON-20210116-05538,London,Islington,2021-01-16,Detached House,2128,5,2,1999,7,5.0,0.87,1541889.32,1.06,61,Sale,Sale Commission,1362.0,26,1,0.016129032258064516
BG-GUI-20180627-05539,Guildford,Burpham,2018-06-27,Apartment,3648,4,2,2018,1,4.0,0.98,1764426.41,1.29,86,Lease,Airbnb/Short Let,107953.29,7,6,0.011494252873563218
BG-REA-20220110-05540,Reading,Coley,2022-01-10,Detached House,3198,3,3,1968,3,5.0,1.06,1175609.68,2.26,94,Lease,Airbnb/Short Let,117847.44,57,1,0.010526315789473684
BG-GUI-20200712-05541,Guildford,Park Barn,2020-07-12,Apartment,543,3,2,2008,3,5.0,0.88,251075.18,2.74,14,Lease,Student Housing,12492.75,17,7,0.06666666666666667
BG-REA-20230128-05542,Reading,Coley,2023-01-28,Apartment,1243,2,2,1952,6,8.0,1.06,953048.48,1.5,167,Sale,Sale Commission,1191.31,73,1,0.005952380952380952
BG-GUI-20230330-05543,Guildford,Park Barn,2023-03-30,Detached House,3093,4,4,1970,7,6.0,1.11,2115983.5,2.45,142,Sale,Sale Commission,4320.13,55,3,0.006993006993006993
BG-REA-20200425-05544,Reading,Southcote,2020-04-25,Townhouse,3036,4,4,1965,2,8.0,0.95,1224421.36,1.38,177,Sale,Sale Commission,1408.08,60,4,0.0056179775280898875
BG-REA-20190210-05545,Reading,Whitley,2019-02-10,Townhouse,681,1,1,1966,10,3.0,1.01,247636.14,2.72,147,Lease,Airbnb/Short Let,12777.25,59,2,0.006756756756756757
BG-LON-20231129-05546,London,Chelsea,2023-11-29,Detached House,2679,2,2,1957,3,9.0,1.07,2171294.57,1.69,142,Lease,Airbnb/Short Let,95994.66,68,11,0.006993006993006993
BG-REA-20210916-05547,Reading,Coley,2021-09-16,Apartment,1209,4,2,1951,1,8.0,1.13,880453.83,2.33,52,Sale,Sale Commission,1709.55,74,9,0.018867924528301886
BG-GUI-20230815-05548,Guildford,Onslow Village,2023-08-15,Apartment,1664,2,1,1987,3,6.0,1.06,979477.26,2.04,24,Lease,Student Housing,63783.62,38,8,0.04
BG-REA-20211230-05549,Reading,Caversham,2021-12-30,Townhouse,3623,4,3,2003,9,1.0,1.12,2917776.22,2.27,141,Lease,Student Housing,58307.63,22,12,0.007042253521126761
BG-REA-20200115-05550,Reading,Kennet Island,2020-01-15,Detached House,1062,3,3,2000,2,8.0,0.99,523009.48,1.2,163,Sale,Sale Commission,523.01,25,1,0.006097560975609756
BG-REA-20210713-05551,Reading,Whitley,2021-07-13,Detached House,3571,2,2,1989,4,7.0,1.07,1759449.69,1.62,106,Lease,Student Housing,56317.65,36,7,0.009345794392523364
BG-LON-20250509-05552,London,Clapham,2025-05-09,Townhouse,3682,1,1,2000,3,2.0,1.08,2194650.23,2.36,50,Sale,Sale Commission,4316.15,25,5,0.0196078431372549
